Persistence to last grade of primary, female (% of cohort);SE.PRM.PRSL.FE.ZS;Russian Federation;RUS;2019.0;
Persistence to last grade of primary, female (% of cohort);SE.PRM.PRSL.FE.ZS;South Africa;ZAF;2019.0;
Persistence to last grade of primary, male (% of cohort);SE.PRM.PRSL.MA.ZS;Brazil;BRA;2019.0;
Persistence to last grade of primary, male (% of cohort);SE.PRM.PRSL.MA.ZS;China;CHN;2019.0;
Persistence to last grade of primary, male (% of cohort);SE.PRM.PRSL.MA.ZS;India;IND;2019.0;
Persistence to last grade of primary, male (% of cohort);SE.PRM.PRSL.MA.ZS;Russian Federation;RUS;2019.0;
Persistence to last grade of primary, male (% of cohort);SE.PRM.PRSL.MA.ZS;South Africa;ZAF;2019.0;
Persistence to last grade of primary, total (% of cohort);SE.PRM.PRSL.ZS;Brazil;BRA;2019.0;
Persistence to last grade of primary, total (% of cohort);SE.PRM.PRSL.ZS;China;CHN;2019.0;
Persistence to last grade of primary, total (% of cohort);SE.PRM.PRSL.ZS;India;IND;2019.0;
Persistence to last grade of primary, total (% of cohort);SE.PRM.PRSL.ZS;Russian Federation;RUS;2019.0;
Persistence to last grade of primary, total (% of cohort);SE.PRM.PRSL.ZS;South Africa;ZAF;2019.0;
PFC gas emissions (thousand metric tons of CO2 equivalent);EN.ATM.PFCG.KT.CE;Brazil;BRA;2019.0;
PFC gas emissions (thousand metric tons of CO2 equivalent);EN.ATM.PFCG.KT.CE;China;CHN;2019.0;
PFC gas emissions (thousand metric tons of CO2 equivalent);EN.ATM.PFCG.KT.CE;India;IND;2019.0;
PFC gas emissions (thousand metric tons of CO2 equivalent);EN.ATM.PFCG.KT.CE;Russian Federation;RUS;2019.0;
PFC gas emissions (thousand metric tons of CO2 equivalent);EN.ATM.PFCG.KT.CE;South Africa;ZAF;2019.0;
Plant species (higher), threatened;EN.HPT.THRD.NO;Brazil;BRA;2019.0;
Plant species (higher), threatened;EN.HPT.THRD.NO;China;CHN;2019.0;
Plant species (higher), threatened;EN.HPT.THRD.NO;India;IND;2019.0;
Plant species (higher), threatened;EN.HPT.THRD.NO;Russian Federation;RUS;2019.0;
Plant species (higher), threatened;EN.HPT.THRD.NO;South Africa;ZAF;2019.0;
PM2.5 air pollution, mean annual exposure (micrograms per cubic meter);EN.ATM.PM25.MC.M3;Brazil;BRA;2019.0;
PM2.5 air pollution, mean annual exposure (micrograms per cubic meter);EN.ATM.PM25.MC.M3;China;CHN;2019.0;
PM2.5 air pollution, mean annual exposure (micrograms per cubic meter);EN.ATM.PM25.MC.M3;India;IND;2019.0;
PM2.5 air pollution, mean annual exposure (micrograms per cubic meter);EN.ATM.PM25.MC.M3;Russian Federation;RUS;2019.0;
PM2.5 air pollution, mean annual exposure (micrograms per cubic meter);EN.ATM.PM25.MC.M3;South Africa;ZAF;2019.0;
PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total);EN.ATM.PM25.MC.ZS;Brazil;BRA;2019.0;
PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total);EN.ATM.PM25.MC.ZS;China;CHN;2019.0;
PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total);EN.ATM.PM25.MC.ZS;India;IND;2019.0;
PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total);EN.ATM.PM25.MC.ZS;Russian Federation;RUS;2019.0;
PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total);EN.ATM.PM25.MC.ZS;South Africa;ZAF;2019.0;
PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total);EN.ATM.PM25.MC.T1.ZS;Brazil;BRA;2019.0;
PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total);EN.ATM.PM25.MC.T1.ZS;China;CHN;2019.0;
PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total);EN.ATM.PM25.MC.T1.ZS;India;IND;2019.0;
PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total);EN.ATM.PM25.MC.T1.ZS;Russian Federation;RUS;2019.0;
PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total);EN.ATM.PM25.MC.T1.ZS;South Africa;ZAF;2019.0;
PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total);EN.ATM.PM25.MC.T2.ZS;Brazil;BRA;2019.0;
PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total);EN.ATM.PM25.MC.T2.ZS;China;CHN;2019.0;
PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total);EN.ATM.PM25.MC.T2.ZS;India;IND;2019.0;
PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total);EN.ATM.PM25.MC.T2.ZS;Russian Federation;RUS;2019.0;
PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total);EN.ATM.PM25.MC.T2.ZS;South Africa;ZAF;2019.0;
PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total);EN.ATM.PM25.MC.T3.ZS;Brazil;BRA;2019.0;
PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total);EN.ATM.PM25.MC.T3.ZS;China;CHN;2019.0;
PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total);EN.ATM.PM25.MC.T3.ZS;India;IND;2019.0;
PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total);EN.ATM.PM25.MC.T3.ZS;Russian Federation;RUS;2019.0;
PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total);EN.ATM.PM25.MC.T3.ZS;South Africa;ZAF;2019.0;
Population density (people per sq. km of land area);EN.POP.DNST;Brazil;BRA;2019.0;
Population density (people per sq. km of land area);EN.POP.DNST;China;CHN;2019.0;
Population density (people per sq. km of land area);EN.POP.DNST;India;IND;2019.0;
Population density (people per sq. km of land area);EN.POP.DNST;Russian Federation;RUS;2019.0;
Population density (people per sq. km of land area);EN.POP.DNST;South Africa;ZAF;2019.0;
Population in largest city;EN.URB.LCTY;Brazil;BRA;2019.0;21846507.0
Population in largest city;EN.URB.LCTY;China;CHN;2019.0;26317104.0
Population in largest city;EN.URB.LCTY;India;IND;2019.0;29399141.0
Population in largest city;EN.URB.LCTY;Russian Federation;RUS;2019.0;12476171.0
Population in largest city;EN.URB.LCTY;South Africa;ZAF;2019.0;5635127.0
Population in the largest city (% of urban population);EN.URB.LCTY.UR.ZS;Brazil;BRA;2019.0;11.9222393342352
Population in the largest city (% of urban population);EN.URB.LCTY.UR.ZS;China;CHN;2019.0;3.12208372024284
Population in the largest city (% of urban population);EN.URB.LCTY.UR.ZS;India;IND;2019.0;6.24143804658443
Population in the largest city (% of urban population);EN.URB.LCTY.UR.ZS;Russian Federation;RUS;2019.0;11.5859216414444
Population in the largest city (% of urban population);EN.URB.LCTY.UR.ZS;South Africa;ZAF;2019.0;14.3937873165213
Population in urban agglomerations of more than 1 million;EN.URB.MCTY;Brazil;BRA;2019.0;88861474.0
Population in urban agglomerations of more than 1 million;EN.URB.MCTY;China;CHN;2019.0;398976116.0
Population in urban agglomerations of more than 1 million;EN.URB.MCTY;India;IND;2019.0;214179435.0
Population in urban agglomerations of more than 1 million;EN.URB.MCTY;Russian Federation;RUS;2019.0;33674031.0
Population in urban agglomerations of more than 1 million;EN.URB.MCTY;South Africa;ZAF;2019.0;20836302.0
Population in urban agglomerations of more than 1 million (% of total population);EN.URB.MCTY.TL.ZS;Brazil;BRA;2019.0;42.1045596562744
Population in urban agglomerations of more than 1 million (% of total population);EN.URB.MCTY.TL.ZS;China;CHN;2019.0;28.5448833274308
Population in urban agglomerations of more than 1 million (% of total population);EN.URB.MCTY.TL.ZS;India;IND;2019.0;15.6745207951975
Population in urban agglomerations of more than 1 million (% of total population);EN.URB.MCTY.TL.ZS;Russian Federation;RUS;2019.0;23.3242408312576
Population in urban agglomerations of more than 1 million (% of total population);EN.URB.MCTY.TL.ZS;South Africa;ZAF;2019.0;35.5821679841293
Population living in areas where elevation is below 5 meters (% of total population);EN.POP.EL5M.ZS;Brazil;BRA;2019.0;
Population living in areas where elevation is below 5 meters (% of total population);EN.POP.EL5M.ZS;China;CHN;2019.0;
Population living in areas where elevation is below 5 meters (% of total population);EN.POP.EL5M.ZS;India;IND;2019.0;
Population living in areas where elevation is below 5 meters (% of total population);EN.POP.EL5M.ZS;Russian Federation;RUS;2019.0;
Population living in areas where elevation is below 5 meters (% of total population);EN.POP.EL5M.ZS;South Africa;ZAF;2019.0;
Population living in slums (% of urban population);EN.POP.SLUM.UR.ZS;Brazil;BRA;2019.0;
Population living in slums (% of urban population);EN.POP.SLUM.UR.ZS;China;CHN;2019.0;
Population living in slums (% of urban population);EN.POP.SLUM.UR.ZS;India;IND;2019.0;
Population living in slums (% of urban population);EN.POP.SLUM.UR.ZS;Russian Federation;RUS;2019.0;
Population living in slums (% of urban population);EN.POP.SLUM.UR.ZS;South Africa;ZAF;2019.0;
Preprimary education, duration (years);SE.PRE.DURS;Brazil;BRA;2019.0;5.0
Preprimary education, duration (years);SE.PRE.DURS;China;CHN;2019.0;3.0
Preprimary education, duration (years);SE.PRE.DURS;India;IND;2019.0;3.0
Preprimary education, duration (years);SE.PRE.DURS;Russian Federation;RUS;2019.0;5.0
Preprimary education, duration (years);SE.PRE.DURS;South Africa;ZAF;2019.0;7.0
Primary completion rate, female (% of relevant age group);SE.PRM.CMPT.FE.ZS;Brazil;BRA;2019.0;
Primary completion rate, female (% of relevant age group);SE.PRM.CMPT.FE.ZS;China;CHN;2019.0;
Primary completion rate, female (% of relevant age group);SE.PRM.CMPT.FE.ZS;India;IND;2019.0;93.2624816894531
Primary completion rate, female (% of relevant age group);SE.PRM.CMPT.FE.ZS;Russian Federation;RUS;2019.0;
Primary completion rate, female (% of relevant age group);SE.PRM.CMPT.FE.ZS;South Africa;ZAF;2019.0;
Primary completion rate, male (% of relevant age group);SE.PRM.CMPT.MA.ZS;Brazil;BRA;2019.0;
Primary completion rate, male (% of relevant age group);SE.PRM.CMPT.MA.ZS;China;CHN;2019.0;
Primary completion rate, male (% of relevant age group);SE.PRM.CMPT.MA.ZS;India;IND;2019.0;90.2147674560547
Primary completion rate, male (% of relevant age group);SE.PRM.CMPT.MA.ZS;Russian Federation;RUS;2019.0;
Primary completion rate, male (% of relevant age group);SE.PRM.CMPT.MA.ZS;South Africa;ZAF;2019.0;
Primary completion rate, total (% of relevant age group);SE.PRM.CMPT.ZS;Brazil;BRA;2019.0;
Primary completion rate, total (% of relevant age group);SE.PRM.CMPT.ZS;China;CHN;2019.0;
Primary completion rate, total (% of relevant age group);SE.PRM.CMPT.ZS;India;IND;2019.0;91.661491394043
Primary completion rate, total (% of relevant age group);SE.PRM.CMPT.ZS;Russian Federation;RUS;2019.0;
Primary completion rate, total (% of relevant age group);SE.PRM.CMPT.ZS;South Africa;ZAF;2019.0;
Primary education, duration (years);SE.PRM.DURS;Brazil;BRA;2019.0;5.0
Primary education, duration (years);SE.PRM.DURS;China;CHN;2019.0;6.0
Primary education, duration (years);SE.PRM.DURS;India;IND;2019.0;5.0
Primary education, duration (years);SE.PRM.DURS;Russian Federation;RUS;2019.0;4.0
Primary education, duration (years);SE.PRM.DURS;South Africa;ZAF;2019.0;7.0
Primary education, pupils;SE.PRM.ENRL;Brazil;BRA;2019.0;
Primary education, pupils;SE.PRM.ENRL;China;CHN;2019.0;104325248.0
Primary education, pupils;SE.PRM.ENRL;India;IND;2019.0;120064160.0
Primary education, pupils;SE.PRM.ENRL;Russian Federation;RUS;2019.0;
Primary education, pupils;SE.PRM.ENRL;South Africa;ZAF;2019.0;
Primary education, pupils (% female);SE.PRM.ENRL.FE.ZS;Brazil;BRA;2019.0;
Primary education, pupils (% female);SE.PRM.ENRL.FE.ZS;China;CHN;2019.0;
Primary education, pupils (% female);SE.PRM.ENRL.FE.ZS;India;IND;2019.0;
Primary education, pupils (% female);SE.PRM.ENRL.FE.ZS;Russian Federation;RUS;2019.0;
Primary education, pupils (% female);SE.PRM.ENRL.FE.ZS;South Africa;ZAF;2019.0;
Primary education, teachers;SE.PRM.TCHR;Brazil;BRA;2019.0;
Primary education, teachers;SE.PRM.TCHR;China;CHN;2019.0;6363952.0
Primary education, teachers;SE.PRM.TCHR;India;IND;2019.0;4339390.0
Primary education, teachers;SE.PRM.TCHR;Russian Federation;RUS;2019.0;
Primary education, teachers;SE.PRM.TCHR;South Africa;ZAF;2019.0;
Primary education, teachers (% female);SE.PRM.TCHR.FE.ZS;Brazil;BRA;2019.0;
Primary education, teachers (% female);SE.PRM.TCHR.FE.ZS;China;CHN;2019.0;68.9729614257813
Primary education, teachers (% female);SE.PRM.TCHR.FE.ZS;India;IND;2019.0;54.3659591674805
Primary education, teachers (% female);SE.PRM.TCHR.FE.ZS;Russian Federation;RUS;2019.0;
Primary education, teachers (% female);SE.PRM.TCHR.FE.ZS;South Africa;ZAF;2019.0;
Primary school starting age (years);SE.PRM.AGES;Brazil;BRA;2019.0;6.0
Primary school starting age (years);SE.PRM.AGES;China;CHN;2019.0;6.0
Primary school starting age (years);SE.PRM.AGES;India;IND;2019.0;6.0
Primary school starting age (years);SE.PRM.AGES;Russian Federation;RUS;2019.0;7.0
Primary school starting age (years);SE.PRM.AGES;South Africa;ZAF;2019.0;7.0
Progression to secondary school (%);SE.SEC.PROG.ZS;Brazil;BRA;2019.0;
Progression to secondary school (%);SE.SEC.PROG.ZS;China;CHN;2019.0;
Progression to secondary school (%);SE.SEC.PROG.ZS;India;IND;2019.0;
Progression to secondary school (%);SE.SEC.PROG.ZS;Russian Federation;RUS;2019.0;
Progression to secondary school (%);SE.SEC.PROG.ZS;South Africa;ZAF;2019.0;
Progression to secondary school, female (%);SE.SEC.PROG.FE.ZS;Brazil;BRA;2019.0;
Progression to secondary school, female (%);SE.SEC.PROG.FE.ZS;China;CHN;2019.0;
Progression to secondary school, female (%);SE.SEC.PROG.FE.ZS;India;IND;2019.0;
Progression to secondary school, female (%);SE.SEC.PROG.FE.ZS;Russian Federation;RUS;2019.0;
Progression to secondary school, female (%);SE.SEC.PROG.FE.ZS;South Africa;ZAF;2019.0;
Progression to secondary school, male (%);SE.SEC.PROG.MA.ZS;Brazil;BRA;2019.0;
Progression to secondary school, male (%);SE.SEC.PROG.MA.ZS;China;CHN;2019.0;
Progression to secondary school, male (%);SE.SEC.PROG.MA.ZS;India;IND;2019.0;
Progression to secondary school, male (%);SE.SEC.PROG.MA.ZS;Russian Federation;RUS;2019.0;
Progression to secondary school, male (%);SE.SEC.PROG.MA.ZS;South Africa;ZAF;2019.0;
Pupil-teacher ratio, lower secondary;SE.SEC.ENRL.LO.TC.ZS;Brazil;BRA;2019.0;
Pupil-teacher ratio, lower secondary;SE.SEC.ENRL.LO.TC.ZS;China;CHN;2019.0;
Pupil-teacher ratio, lower secondary;SE.SEC.ENRL.LO.TC.ZS;India;IND;2019.0;
Pupil-teacher ratio, lower secondary;SE.SEC.ENRL.LO.TC.ZS;Russian Federation;RUS;2019.0;
Pupil-teacher ratio, lower secondary;SE.SEC.ENRL.LO.TC.ZS;South Africa;ZAF;2019.0;
Pupil-teacher ratio, preprimary;SE.PRE.ENRL.TC.ZS;Brazil;BRA;2019.0;
Pupil-teacher ratio, preprimary;SE.PRE.ENRL.TC.ZS;China;CHN;2019.0;
Pupil-teacher ratio, preprimary;SE.PRE.ENRL.TC.ZS;India;IND;2019.0;
Pupil-teacher ratio, preprimary;SE.PRE.ENRL.TC.ZS;Russian Federation;RUS;2019.0;
Pupil-teacher ratio, preprimary;SE.PRE.ENRL.TC.ZS;South Africa;ZAF;2019.0;
Pupil-teacher ratio, primary;SE.PRM.ENRL.TC.ZS;Brazil;BRA;2019.0;
Pupil-teacher ratio, primary;SE.PRM.ENRL.TC.ZS;China;CHN;2019.0;
Pupil-teacher ratio, primary;SE.PRM.ENRL.TC.ZS;India;IND;2019.0;
Pupil-teacher ratio, primary;SE.PRM.ENRL.TC.ZS;Russian Federation;RUS;2019.0;
Pupil-teacher ratio, primary;SE.PRM.ENRL.TC.ZS;South Africa;ZAF;2019.0;
Pupil-teacher ratio, secondary;SE.SEC.ENRL.TC.ZS;Brazil;BRA;2019.0;
Pupil-teacher ratio, secondary;SE.SEC.ENRL.TC.ZS;China;CHN;2019.0;
Pupil-teacher ratio, secondary;SE.SEC.ENRL.TC.ZS;India;IND;2019.0;
Pupil-teacher ratio, secondary;SE.SEC.ENRL.TC.ZS;Russian Federation;RUS;2019.0;
Pupil-teacher ratio, secondary;SE.SEC.ENRL.TC.ZS;South Africa;ZAF;2019.0;
Pupil-teacher ratio, tertiary;SE.TER.ENRL.TC.ZS;Brazil;BRA;2019.0;
Pupil-teacher ratio, tertiary;SE.TER.ENRL.TC.ZS;China;CHN;2019.0;
Pupil-teacher ratio, tertiary;SE.TER.ENRL.TC.ZS;India;IND;2019.0;
Pupil-teacher ratio, tertiary;SE.TER.ENRL.TC.ZS;Russian Federation;RUS;2019.0;
Pupil-teacher ratio, tertiary;SE.TER.ENRL.TC.ZS;South Africa;ZAF;2019.0;
Pupil-teacher ratio, upper secondary;SE.SEC.ENRL.UP.TC.ZS;Brazil;BRA;2019.0;
Pupil-teacher ratio, upper secondary;SE.SEC.ENRL.UP.TC.ZS;China;CHN;2019.0;
Pupil-teacher ratio, upper secondary;SE.SEC.ENRL.UP.TC.ZS;India;IND;2019.0;
Pupil-teacher ratio, upper secondary;SE.SEC.ENRL.UP.TC.ZS;Russian Federation;RUS;2019.0;
Pupil-teacher ratio, upper secondary;SE.SEC.ENRL.UP.TC.ZS;South Africa;ZAF;2019.0;
Renewable electricity output (% of total electricity output);EG.ELC.RNEW.ZS;Brazil;BRA;2019.0;
Renewable electricity output (% of total electricity output);EG.ELC.RNEW.ZS;China;CHN;2019.0;
Renewable electricity output (% of total electricity output);EG.ELC.RNEW.ZS;India;IND;2019.0;
Renewable electricity output (% of total electricity output);EG.ELC.RNEW.ZS;Russian Federation;RUS;2019.0;
Renewable electricity output (% of total electricity output);EG.ELC.RNEW.ZS;South Africa;ZAF;2019.0;
Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;Brazil;BRA;2019.0;
Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;China;CHN;2019.0;
Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;India;IND;2019.0;
Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;Russian Federation;RUS;2019.0;
Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;South Africa;ZAF;2019.0;
Renewable internal freshwater resources per capita (cubic meters);ER.H2O.INTR.PC;Brazil;BRA;2019.0;
Renewable internal freshwater resources per capita (cubic meters);ER.H2O.INTR.PC;China;CHN;2019.0;
Renewable internal freshwater resources per capita (cubic meters);ER.H2O.INTR.PC;India;IND;2019.0;
Renewable internal freshwater resources per capita (cubic meters);ER.H2O.INTR.PC;Russian Federation;RUS;2019.0;
Renewable internal freshwater resources per capita (cubic meters);ER.H2O.INTR.PC;South Africa;ZAF;2019.0;
Renewable internal freshwater resources, total (billion cubic meters);ER.H2O.INTR.K3;Brazil;BRA;2019.0;
Renewable internal freshwater resources, total (billion cubic meters);ER.H2O.INTR.K3;China;CHN;2019.0;
Renewable internal freshwater resources, total (billion cubic meters);ER.H2O.INTR.K3;India;IND;2019.0;
Renewable internal freshwater resources, total (billion cubic meters);ER.H2O.INTR.K3;Russian Federation;RUS;2019.0;
Renewable internal freshwater resources, total (billion cubic meters);ER.H2O.INTR.K3;South Africa;ZAF;2019.0;
Repeaters, primary, female (% of female enrollment);SE.PRM.REPT.FE.ZS;Brazil;BRA;2019.0;
Repeaters, primary, female (% of female enrollment);SE.PRM.REPT.FE.ZS;China;CHN;2019.0;
Repeaters, primary, female (% of female enrollment);SE.PRM.REPT.FE.ZS;India;IND;2019.0;
Repeaters, primary, female (% of female enrollment);SE.PRM.REPT.FE.ZS;Russian Federation;RUS;2019.0;
Repeaters, primary, female (% of female enrollment);SE.PRM.REPT.FE.ZS;South Africa;ZAF;2019.0;
Repeaters, primary, male (% of male enrollment);SE.PRM.REPT.MA.ZS;Brazil;BRA;2019.0;
Repeaters, primary, male (% of male enrollment);SE.PRM.REPT.MA.ZS;China;CHN;2019.0;
Repeaters, primary, male (% of male enrollment);SE.PRM.REPT.MA.ZS;India;IND;2019.0;
Repeaters, primary, male (% of male enrollment);SE.PRM.REPT.MA.ZS;Russian Federation;RUS;2019.0;
Repeaters, primary, male (% of male enrollment);SE.PRM.REPT.MA.ZS;South Africa;ZAF;2019.0;
Repeaters, primary, total (% of total enrollment);SE.PRM.REPT.ZS;Brazil;BRA;2019.0;
Repeaters, primary, total (% of total enrollment);SE.PRM.REPT.ZS;China;CHN;2019.0;
Repeaters, primary, total (% of total enrollment);SE.PRM.REPT.ZS;India;IND;2019.0;
Repeaters, primary, total (% of total enrollment);SE.PRM.REPT.ZS;Russian Federation;RUS;2019.0;
Repeaters, primary, total (% of total enrollment);SE.PRM.REPT.ZS;South Africa;ZAF;2019.0;
Rural land area (sq. km);AG.LND.TOTL.RU.K2;Brazil;BRA;2019.0;
Rural land area (sq. km);AG.LND.TOTL.RU.K2;China;CHN;2019.0;
Rural land area (sq. km);AG.LND.TOTL.RU.K2;India;IND;2019.0;
Rural land area (sq. km);AG.LND.TOTL.RU.K2;Russian Federation;RUS;2019.0;
Rural land area (sq. km);AG.LND.TOTL.RU.K2;South Africa;ZAF;2019.0;
Rural land area where elevation is below 5 meters (% of total land area);AG.LND.EL5M.RU.ZS;Brazil;BRA;2019.0;
Rural land area where elevation is below 5 meters (% of total land area);AG.LND.EL5M.RU.ZS;China;CHN;2019.0;
Rural land area where elevation is below 5 meters (% of total land area);AG.LND.EL5M.RU.ZS;India;IND;2019.0;
Rural land area where elevation is below 5 meters (% of total land area);AG.LND.EL5M.RU.ZS;Russian Federation;RUS;2019.0;
Rural land area where elevation is below 5 meters (% of total land area);AG.LND.EL5M.RU.ZS;South Africa;ZAF;2019.0;
Rural land area where elevation is below 5 meters (sq. km);AG.LND.EL5M.RU.K2;Brazil;BRA;2019.0;
Rural land area where elevation is below 5 meters (sq. km);AG.LND.EL5M.RU.K2;China;CHN;2019.0;
Rural land area where elevation is below 5 meters (sq. km);AG.LND.EL5M.RU.K2;India;IND;2019.0;
Rural land area where elevation is below 5 meters (sq. km);AG.LND.EL5M.RU.K2;Russian Federation;RUS;2019.0;
Rural land area where elevation is below 5 meters (sq. km);AG.LND.EL5M.RU.K2;South Africa;ZAF;2019.0;
Rural population;SP.RUR.TOTL;Brazil;BRA;2019.0;27807886.0
Rural population;SP.RUR.TOTL;China;CHN;2019.0;554781038.0
Rural population;SP.RUR.TOTL;India;IND;2019.0;895386226.0
Rural population;SP.RUR.TOTL;Russian Federation;RUS;2019.0;36689646.0
Rural population;SP.RUR.TOTL;South Africa;ZAF;2019.0;19408553.0
Rural population (% of total population);SP.RUR.TOTL.ZS;Brazil;BRA;2019.0;13.176
Rural population (% of total population);SP.RUR.TOTL.ZS;China;CHN;2019.0;39.692
Rural population (% of total population);SP.RUR.TOTL.ZS;India;IND;2019.0;65.528
Rural population (% of total population);SP.RUR.TOTL.ZS;Russian Federation;RUS;2019.0;25.413
Rural population (% of total population);SP.RUR.TOTL.ZS;South Africa;ZAF;2019.0;33.144
Rural population growth (annual %);SP.RUR.TOTL.ZG;Brazil;BRA;2019.0;-1.16529750939347
Rural population growth (annual %);SP.RUR.TOTL.ZG;China;CHN;2019.0;-2.5135292752365
Rural population growth (annual %);SP.RUR.TOTL.ZG;India;IND;2019.0;0.342849974689292
Rural population growth (annual %);SP.RUR.TOTL.ZG;Russian Federation;RUS;2019.0;-0.676394672598752
Rural population growth (annual %);SP.RUR.TOTL.ZG;South Africa;ZAF;2019.0;-0.16165875738029
Rural population living in areas where elevation is below 5 meters (% of total population);EN.POP.EL5M.RU.ZS;Brazil;BRA;2019.0;
Rural population living in areas where elevation is below 5 meters (% of total population);EN.POP.EL5M.RU.ZS;China;CHN;2019.0;
Rural population living in areas where elevation is below 5 meters (% of total population);EN.POP.EL5M.RU.ZS;India;IND;2019.0;
Rural population living in areas where elevation is below 5 meters (% of total population);EN.POP.EL5M.RU.ZS;Russian Federation;RUS;2019.0;
Rural population living in areas where elevation is below 5 meters (% of total population);EN.POP.EL5M.RU.ZS;South Africa;ZAF;2019.0;
School enrollment, preprimary (% gross);SE.PRE.ENRR;Brazil;BRA;2019.0;
School enrollment, preprimary (% gross);SE.PRE.ENRR;China;CHN;2019.0;89.1185531616211
School enrollment, preprimary (% gross);SE.PRE.ENRR;India;IND;2019.0;62.8108406066895
School enrollment, preprimary (% gross);SE.PRE.ENRR;Russian Federation;RUS;2019.0;
School enrollment, preprimary (% gross);SE.PRE.ENRR;South Africa;ZAF;2019.0;
School enrollment, preprimary, female (% gross);SE.PRE.ENRR.FE;Brazil;BRA;2019.0;
School enrollment, preprimary, female (% gross);SE.PRE.ENRR.FE;China;CHN;2019.0;89.1647415161133
School enrollment, preprimary, female (% gross);SE.PRE.ENRR.FE;India;IND;2019.0;64.2042617797852
School enrollment, preprimary, female (% gross);SE.PRE.ENRR.FE;Russian Federation;RUS;2019.0;
School enrollment, preprimary, female (% gross);SE.PRE.ENRR.FE;South Africa;ZAF;2019.0;
School enrollment, preprimary, male (% gross);SE.PRE.ENRR.MA;Brazil;BRA;2019.0;
School enrollment, preprimary, male (% gross);SE.PRE.ENRR.MA;China;CHN;2019.0;89.0780487060547
School enrollment, preprimary, male (% gross);SE.PRE.ENRR.MA;India;IND;2019.0;61.5468101501465
School enrollment, preprimary, male (% gross);SE.PRE.ENRR.MA;Russian Federation;RUS;2019.0;
School enrollment, preprimary, male (% gross);SE.PRE.ENRR.MA;South Africa;ZAF;2019.0;
School enrollment, primary (% gross);SE.PRM.ENRR;Brazil;BRA;2019.0;
School enrollment, primary (% gross);SE.PRM.ENRR;China;CHN;2019.0;101.925720214844
School enrollment, primary (% gross);SE.PRM.ENRR;India;IND;2019.0;96.8286819458008
School enrollment, primary (% gross);SE.PRM.ENRR;Russian Federation;RUS;2019.0;
School enrollment, primary (% gross);SE.PRM.ENRR;South Africa;ZAF;2019.0;
School enrollment, primary (% net);SE.PRM.NENR;Brazil;BRA;2019.0;
School enrollment, primary (% net);SE.PRM.NENR;China;CHN;2019.0;
School enrollment, primary (% net);SE.PRM.NENR;India;IND;2019.0;
School enrollment, primary (% net);SE.PRM.NENR;Russian Federation;RUS;2019.0;
School enrollment, primary (% net);SE.PRM.NENR;South Africa;ZAF;2019.0;
School enrollment, primary (gross), gender parity index (GPI);SE.ENR.PRIM.FM.ZS;Brazil;BRA;2019.0;
School enrollment, primary (gross), gender parity index (GPI);SE.ENR.PRIM.FM.ZS;China;CHN;2019.0;1.0117199420929
School enrollment, primary (gross), gender parity index (GPI);SE.ENR.PRIM.FM.ZS;India;IND;2019.0;1.01958000659943
School enrollment, primary (gross), gender parity index (GPI);SE.ENR.PRIM.FM.ZS;Russian Federation;RUS;2019.0;
School enrollment, primary (gross), gender parity index (GPI);SE.ENR.PRIM.FM.ZS;South Africa;ZAF;2019.0;
School enrollment, primary and secondary (gross), gender parity index (GPI);SE.ENR.PRSC.FM.ZS;Brazil;BRA;2019.0;
School enrollment, primary and secondary (gross), gender parity index (GPI);SE.ENR.PRSC.FM.ZS;China;CHN;2019.0;1.01529002189636
School enrollment, primary and secondary (gross), gender parity index (GPI);SE.ENR.PRSC.FM.ZS;India;IND;2019.0;1.02016997337341
School enrollment, primary and secondary (gross), gender parity index (GPI);SE.ENR.PRSC.FM.ZS;Russian Federation;RUS;2019.0;
